형태소,품사,분류,카운트
재밌어지겠네,Adjective,5,1
재밌어지는,Adjective,8,1
재밌었고,Adjective,9,1
재밌었고요,Adjective,10,1
재밌었는데,Adjective,10,3
재밌었다,Adjective,9,1
재밌었다,Adjective,10,4
재밌었다면,Adjective,10,1
재밌었던,Adjective,10,2
재밌었습니다,Adjective,10,3
재밌었어,Adjective,9,1
재밌었어,Adjective,10,1
재밌었어요,Adjective,6,1
재밌었어요,Adjective,9,2
재밌었어요,Adjective,10,8
재밌었었는데,Adjective,10,1
재밌었을텐데,Adjective,8,1
재밌었을텐데,Adjective,10,1
재밌었음,Adjective,7,2
재밌었음,Adjective,9,3
재밌었음,Adjective,10,4
재밌었지만,Adjective,8,1
재밌었지만,Adjective,9,2
재밌었지만,Adjective,10,1
재밌오,Adjective,10,1
재밌으니,Adjective,10,1
재밌을,Adjective,6,1
재밌을것,Adjective,10,1
재밌을듯,Adjective,8,1
재밌을줄,Adjective,6,1
재밌을줄이야,Adjective,10,1
재밌음,Adjective,3,1
재밌음,Adjective,8,1
재밌음,Adjective,9,2
재밌음,Adjective,10,16
재밌잖아,Adjective,10,2
재밌지,Adjective,6,1
재밌지만,Adjective,7,1
재밌지만,Adjective,9,1
재밌지만,Adjective,10,1
재밌진,Adjective,8,1
재밍당,Noun,10,1
재밓네,Noun,10,1
재밓어요재밓,Noun,10,1
재일,Noun,10,1
재탕,Noun,10,2
재탕하네,Adjective,10,1
잭팟,Noun,9,1
잴,Verb,10,1
잼,Noun,3,1
잼,Noun,5,2
잼,Noun,8,3
잼,Noun,9,4
잼,Noun,10,10
잼나게,Verb,8,1
잼나게,Verb,10,2
잼나는,Verb,10,1
잼나용,Verb,10,1
잼남,Noun,8,1
잼남,Noun,10,1
잼납,Noun,3,1
잼더,Noun,9,1
잼땨용,Noun,10,1
잼슴,Noun,10,2
잼썻음,Noun,10,1
잼이었,Verb,10,1
잼인는듯,Verb,10,1
잼임,Noun,10,1
잼잇엇어,Noun,10,1
잼있게,Verb,10,1
잼있고,Verb,10,1
잼있네,Verb,10,1
잼있는,Verb,4,1
잼있다,Verb,8,1
잼있다,Verb,9,2
잼있다,Verb,10,5
잼있습니다,Verb,9,1
잼있어,Verb,10,1
잼있어요,Verb,9,1
잼있어요,Verb,10,1
잼있었던,Verb,10,1
잼있었음,Verb,5,1
잼있었음,Verb,10,2
잼있음,Verb,10,3
잼잖슴,Noun,10,1
잼잼,Noun,8,1
쟁이,Suffix,3,1
쟁쟁,Noun,10,1
쟝르,Noun,10,2
저,Determiner,5,2
저,Determiner,6,1
저,Determiner,9,1
저,Determiner,10,7
저,Noun,6,1
저,Noun,8,2
저,Noun,9,1
저,Noun,10,10
저격,Noun,10,1
저기,Noun,9,1
저녁,Noun,10,1
저능,Noun,10,1
저런,Noun,9,1
저력,Noun,8,1
저리,Noun,10,1
저스티스,Noun,9,1
저스티스,Noun,10,1
저스티스리그,Noun,10,2
저작권,Noun,7,1
저질러놓는다,Verb,8,1
저희,Noun,9,1
저희,Noun,10,1
적,Noun,7,1
적,Noun,8,1
적,Noun,9,6
적,Noun,10,4
적,Suffix,5,3
적,Suffix,6,8
적,Suffix,7,10
적,Suffix,8,14
적,Suffix,9,11
적,Suffix,10,43
적긴,Verb,9,1
적당하고,Adjective,10,1
적당하다,Adjective,6,1
적당하다,Adjective,7,1
적당한,Adjective,7,1
적당히,Adjective,6,1
적당히,Adjective,7,1
적당히,Adjective,8,1
적당히,Adjective,10,1
적어서,Verb,9,1
적은,Verb,10,1
적이였어요,Verb,10,1
적인줄,Verb,8,1
적임,Noun,9,1
적절,Noun,9,1
적절했고,Adjective,10,1
적절히,Adjective,10,1
전,Modifier,7,1
전,Modifier,8,1
전,Modifier,10,3
전,Noun,4,1
전,Noun,6,1
전,Noun,7,1
전,Noun,8,2
전,Noun,9,1
전,Noun,10,6
전개,Noun,4,1
전개,Noun,6,3
전개,Noun,7,1
전개,Noun,8,3
전개,Noun,9,2
전개,Noun,10,1
전개도,Noun,4,1
전개도,Noun,10,2
전반,Noun,6,2
전반,Noun,9,1
전부,Noun,8,2
전부,Noun,9,1
전부,Noun,10,2
전사,Noun,7,1
전설,Noun,8,2
전설,Noun,9,1
전설,Noun,10,22
전성기,Noun,8,2
전성기,Noun,10,1
전에,Foreign,10,2
전율,Noun,7,1
전율,Noun,10,5
전이,Noun,9,1
전작,Noun,8,1
전작,Noun,9,1
전쟁,Noun,9,1
전쟁,Noun,10,2
전쟁씬,Noun,10,2
전체,Noun,9,1
전투,Noun,6,1
전투,Noun,7,5
전투,Noun,8,4
전투,Noun,9,3
전투,Noun,10,4
전투씬,Noun,7,2
전투씬,Noun,8,1
전투씬,Noun,9,1
전투씬,Noun,10,2
전편,Noun,10,1
전함,Noun,10,1
전혀,Noun,3,1
전혀,Noun,4,1
전혀,Noun,10,5
전형,Noun,6,1
전형,Noun,7,1
전형,Noun,8,2
전형,Noun,9,1
전형,Noun,10,2
절대,Noun,6,1
절대,Noun,10,3
절대로,Noun,9,1
절로,Noun,10,1
절를해,Noun,8,1
절묘하게,Adjective,8,1
절묘한,Adjective,9,1
절정,Noun,10,1
점,Noun,4,2
점,Noun,5,2
점,Noun,6,2
점,Noun,7,6
점,Noun,8,14
점,Noun,9,19
점,Noun,10,88
점감,Noun,10,1
점수,Noun,6,1
점수,Noun,8,1
점수,Noun,9,1
점수,Noun,10,6
점을,Foreign,10,1
점임,Noun,10,1
점점,Noun,9,1
점점,Noun,10,3
점주,Noun,10,11
점준,Noun,10,1
점줌,Noun,5,1
점줌,Noun,7,1
점줌,Noun,10,2
점철,Noun,9,1
접,Noun,7,1
정,Noun,8,2
정,Noun,10,6
정교하게,Adjective,7,1
정교하게,Adjective,8,1
정교하게,Adjective,10,1
정교한,Adjective,10,1
정도,Foreign,5,1
정도,Noun,3,1
정도,Noun,5,1
정도,Noun,6,2
정도,Noun,7,4
정도,Noun,8,5
정도,Noun,9,4
정도,Noun,10,23
정도는,Foreign,9,1
정말,Noun,2,1
정말,Noun,3,2
정말,Noun,6,4
정말,Noun,7,3
정말,Noun,8,12
정말,Noun,9,26
정말,Noun,10,70
정말로,Adverb,9,1
정말로,Adverb,10,1
정말재밋,Noun,10,1
정보,Noun,7,1
정석,Noun,8,3
정석,Noun,9,1
정석,Noun,10,3
정수,Noun,8,1
정수,Noun,9,1
정신,Noun,7,2
정신,Noun,8,2
정신,Noun,9,1
정신,Noun,10,4
정신사,Noun,8,1
정신없이,Adverb,7,1
정신없이,Adverb,9,1
정신없이,Adverb,10,1
정점,Noun,8,1
정점,Noun,9,1
정점,Noun,10,2
정정,Noun,10,1
정치가,Noun,10,1
정화,Noun,8,1
정화,Noun,10,1
정확하진,Adjective,10,1
젛렇,Noun,10,1
제,Modifier,8,1
제,Modifier,9,1
제,Modifier,10,5
제,Noun,3,1
제,Noun,6,1
제,Noun,9,1
제,Noun,10,5
제격,Noun,7,1
제격,Noun,9,1
제공,Noun,6,1
제공,Noun,7,1
제공,Noun,9,1
제나,Noun,10,1
제대로,Noun,8,1
제대로,Noun,9,3
제대로,Noun,10,2
제때,Noun,10,1
제레미,Noun,9,1
제레미,Noun,10,1
제레미레너,Noun,10,1
제로,Noun,10,1
제멋대로,Noun,5,1
제목,Noun,3,1
제목,Noun,10,1
제발,Noun,10,4
제법,Noun,8,1
제보,Noun,10,1
제야,Noun,10,1
제외,Noun,8,1
제외,Noun,9,1
제외,Noun,10,2
제우스,Noun,5,1
제일,Noun,8,3
제일,Noun,9,3
제일,Noun,10,16
제작,Noun,6,1
제작,Noun,10,1
제작비,Noun,3,1
제작비,Noun,10,2
제작사,Noun,7,1
젠틀맨,Noun,3,1
젤,Noun,6,1
젤,Noun,8,2
젤,Noun,9,1
젤,Noun,10,3
젬,Noun,10,1
져,Verb,3,1
져,Verb,8,1
져가,Verb,6,1
져스,Noun,9,1
졌다,Verb,7,1
졌음,Verb,9,1
조,Modifier,4,1
조,Modifier,7,1
조,Modifier,8,1
조,Modifier,10,1
조금,Noun,5,2
조금,Noun,7,1
조금,Noun,8,10
조금,Noun,9,8
조금,Noun,10,5
조금씩,Adverb,7,1
조기,Noun,9,1
조르,Verb,8,1
조마조마,Noun,10,1
조스,Noun,9,1
조율,Noun,10,1
조으다,Adjective,10,3
조의,Noun,7,1
조작,Noun,8,1
조작,Noun,10,1
조잡한,Adjective,6,1
조잡할줄,Adjective,9,1
조절,Noun,10,2
조차,Josa,10,1
조차,Noun,10,1
조차도,Josa,7,1
조쿤,Noun,10,1
조합,Noun,8,3
조화,Noun,9,1
조화,Noun,10,3
조화로운,Adjective,9,1
조화롭게,Adjective,10,1
족,Noun,7,2
족거림,Noun,8,1
족하,Noun,5,1
존,Noun,8,1
존,Noun,10,2
존경,Noun,10,2
존나,Noun,3,1
존나,Noun,8,1
존나,Noun,10,3
존멋,Noun,10,3
존웃,Noun,10,1
존잘,Noun,10,1
존재,Noun,7,1
존재,Noun,9,1
존재,Noun,10,2
졸고,Verb,7,1
졸귀,Noun,10,1
졸기대,Verb,10,1
졸라,Noun,10,1
졸리,Noun,3,1
졸리는,Verb,10,1
졸린다,Verb,1,1
졸림,Noun,5,1
졸면서,Verb,5,1
졸면서,Verb,6,1
졸았어요,Verb,5,1
졸았었는데,Verb,9,1
졸았오용,Verb,1,1
졸았을까,Verb,9,1
졸았음,Verb,8,1
졸음,Noun,7,2
졸잼,Noun,10,4
졸지,Noun,9,1
좀,Noun,3,1
좀,Noun,4,1
좀,Noun,5,2
좀,Noun,6,4
좀,Noun,7,6
좀,Noun,8,12
좀,Noun,9,14
좀,Noun,10,24
좀구,Adjective,10,1
좀더,Noun,7,2
좀더,Noun,8,4
좀더,Noun,9,1
좃밥,Noun,3,1
종결,Noun,9,1
종반,Noun,9,1
종반,Noun,10,1
종인,Noun,10,1
종족,Noun,6,1
종족,Noun,10,1
종지부,Noun,9,1
종합,Noun,2,1
종합,Noun,7,2
종합,Noun,8,6
종합,Noun,9,2
종합,Noun,10,6
좆망,Noun,7,1
좋,Adjective,10,4
좋게,Adjective,10,1
좋겟,Adjective,9,1
좋겟다,Adjective,10,1
좋겠고,Adjective,10,1
좋겠네요,Adjective,10,2
좋겠다,Adjective,7,1
좋겠다,Adjective,9,2
좋겠다,Adjective,10,4
좋겠습니다,Adjective,8,1
좋겠어요,Adjective,10,2
좋겠음,Adjective,10,1
좋고,Adjective,5,1
좋고,Adjective,8,1
좋고,Adjective,9,3
좋고,Adjective,10,6
좋구나,Adjective,8,4
좋길래,Adjective,5,1
좋네요,Adjective,8,1
좋네요,Adjective,9,1
좋네요,Adjective,10,2
좋다,Adjective,9,2
좋다,Adjective,10,10
좋더라,Adjective,9,2
좋습니다,Adjective,10,2
좋아,Adjective,3,1
좋아,Adjective,8,1
좋아,Adjective,9,3
좋아,Adjective,10,3
좋아서,Adjective,9,1
좋아요,Adjective,7,1
좋아요,Adjective,9,1
좋아요,Adjective,10,5
좋아용,Adjective,10,1
좋아하고,Adjective,9,1
좋아하기,Adjective,9,1
좋아하기에,Adjective,9,1
좋아하기에는,Adjective,10,1
좋아하긴하지만,Adjective,10,1
좋아하는,Adjective,9,1
좋아하는,Adjective,10,8
좋아하는데,Adjective,2,1
좋아하는데,Adjective,10,1
좋아하니깐,Adjective,10,1
좋아하든,Adjective,10,1
좋아하면,Adjective,10,1
좋아하시는,Adjective,3,1
좋아하시는,Adjective,6,1
좋아하지만,Adjective,5,1
좋아하지만,Adjective,10,1
좋아한다니깐,Adjective,10,1
좋아할,Adjective,4,1
좋아할듯,Adjective,7,1
좋아할만,Adjective,4,1
좋아할수,Adjective,9,1
좋아함,Adjective,8,1
좋아합니다,Adjective,10,1
좋아해서,Adjective,3,2
좋아해서,Adjective,10,3
좋아했어요,Adjective,10,1
좋앗,Adjective,10,1
좋앗음,Adjective,10,1
좋았겠네요,Adjective,9,1
좋았고,Adjective,7,1
좋았고,Adjective,10,1
좋았네요,Adjective,9,1
좋았는데,Adjective,7,3
좋았는데,Adjective,10,1
좋았다,Adjective,5,2
좋았다,Adjective,8,3
좋았다,Adjective,9,4
좋았다,Adjective,10,2
좋았던,Adjective,8,1
좋았습니다,Adjective,9,1
좋았습니다,Adjective,10,2
좋았어요,Adjective,9,1
좋았어요,Adjective,10,2
좋았을것,Adjective,7,1
좋았을텐데,Adjective,7,1
좋았음,Adjective,4,1
좋았음,Adjective,7,1
좋았음,Adjective,8,4
좋았음,Adjective,9,2
좋았음,Adjective,10,4
좋앙믛,Noun,10,1
좋으나,Adjective,7,1
좋으나,Adjective,8,1
좋으니까,Adjective,10,1
좋은,Adjective,3,1
좋은,Adjective,5,1
좋은,Adjective,7,5
좋은,Adjective,8,1
좋은,Adjective,9,2
좋은,Adjective,10,10
좋은데,Adjective,4,1
좋은데,Adjective,6,1
좋은데,Adjective,7,1
좋은데,Adjective,9,4
좋을,Adjective,10,1
좋을듯,Adjective,9,1
좋음,Adjective,4,1
좋음,Adjective,5,1
좋음,Adjective,7,1
좋음,Adjective,9,1
좋음,Adjective,10,1
좋지,Adjective,6,1
좋지,Adjective,10,1
좋지만,Adjective,7,1
좋지만,Adjective,8,1
좋지만,Adjective,10,1
죄송,Noun,6,1
죠,Josa,9,2
죠,Josa,10,2
주,Modifier,4,1
주,Modifier,10,2
주,Noun,10,1
주겠음,Verb,10,1
주고,Foreign,10,1
주고,Verb,9,1
주기,Noun,6,1
주는,Verb,8,1
주는,Verb,10,4
주는게,Verb,10,1
주는지,Verb,10,1
주니어,Noun,3,1
주니어,Noun,6,1
주니어,Noun,10,5
주더,Noun,10,1
주로,Noun,9,1
주먹질,Noun,5,1
주목,Noun,6,1
주변,Noun,8,1
주세요,Verb,10,1
주었다,Verb,8,1
주었다,Verb,10,1
주연,Noun,10,5
주위,Noun,6,1
주위,Noun,8,1
주의,Noun,6,1
주인,Noun,8,1
주인공,Noun,3,1
주인공,Noun,5,1
주인공,Noun,6,1
주인공,Noun,7,1
주인공,Noun,8,1
주인공,Noun,9,3
주인공,Noun,10,4
주자,Noun,10,1
주제,Noun,9,1
주제,Noun,10,1
주제곡,Noun,10,1
주팰때,Noun,5,1
주행,Noun,8,2
주행,Noun,10,4
죽겟네,Verb,10,1
죽는,Verb,10,1
죽는줄,Verb,1,1
죽는줄,Verb,2,1
죽는줄,Verb,5,1
죽는줄,Verb,8,1
죽더라도,Verb,10,1
죽여주세요,Verb,10,1
죽을,Verb,4,1
죽이는,Verb,6,1
죽이는데,Verb,10,1
죽이잖아,Verb,10,1
죽지,Noun,9,1
준,Noun,6,1
준,Noun,10,6
준건,Verb,10,1
준놈,Noun,10,1
준다,Verb,8,5
준다,Verb,10,7
준비,Noun,8,1
준비,Noun,10,1
준수,Noun,9,1
준영,Noun,10,1
줄,Noun,6,2
줄,Noun,8,2
줄,Noun,9,5
줄,Noun,10,5
줄거리,Noun,8,1
줄거리,Noun,9,1
줄기차게,Adjective,5,1
줄라,Noun,8,1
줄려다가,Verb,8,1
줌,Noun,4,1
줌,Noun,10,1
줍니다,Verb,10,1
중,Noun,5,2
중,Noun,7,1
중,Noun,8,5
중,Noun,9,6
중,Noun,10,25
중,Suffix,5,1
중,Suffix,6,2
중,Suffix,8,4
중,Suffix,9,5
중,Suffix,10,36
중간,Noun,2,1
중간,Noun,3,2
중간,Noun,5,1
중간,Noun,6,2
중간,Noun,7,2
중간,Noun,8,3
중간,Noun,9,8
중간,Noun,10,13
중구,Noun,10,1
중년,Noun,9,1
중년,Noun,10,1
중대,Noun,8,1
중딩,Noun,7,2
중반,Noun,5,3
중반,Noun,6,1
중반,Noun,7,3
중반,Noun,8,4
중반,Noun,9,1
중시,Noun,8,1
중심,Noun,3,1
중심,Noun,9,2
중심,Noun,10,2
중요한,Adjective,7,1
중요한건,Adjective,9,1
중요한건,Adjective,10,1
중요한지도,Adjective,10,1
중이,Noun,10,1
중학생,Noun,5,1
중학생,Noun,10,1
중후,Noun,9,1
줘,Verb,10,2
줘도,Verb,10,3
줘라,Verb,9,1
줘야,Verb,10,2
줘야지,Verb,9,1
줫,Noun,10,1
줫으,Noun,10,1
줬다,Verb,8,1
줬다고,Verb,10,1
줬다니,Verb,10,1
쥐,Noun,8,1
쥐,Noun,9,1
쥑,Noun,10,1
즈,Modifier,8,1
즈,Modifier,10,1
즈음,Noun,9,1
즉,Noun,10,1
즐,Noun,7,1
즐,Noun,10,2
즐거,Adjective,8,1
즐거우면,Adjective,10,1
즐거운,Adjective,9,2
즐거움,Noun,5,1
즐거움,Noun,9,1
즐거움,Noun,10,1
즐거웠고,Adjective,9,1
즐거웠다,Adjective,8,1
즐거웠다,Adjective,9,1
즐겁게,Adjective,7,1
즐겁게,Adjective,8,1
즐겁게,Adjective,9,2
즐겁게,Adjective,10,2
즐겁고,Adjective,10,1
즐겁다,Adjective,7,1
즐겁다,Adjective,8,1
즐겁다,Adjective,9,1
즐겁다,Adjective,10,1
즐겁다란,Adjective,9,1
즐겁습니다,Adjective,10,1
즐겁지만,Adjective,8,1
즐겨라,Verb,10,1
즐기거나,Verb,8,1
즐기기에,Verb,9,1
즐기기에,Verb,10,1
즐기는,Verb,9,1
즐기며,Verb,7,1
즐기면,Verb,10,1
즐기자,Verb,8,1
즐긴,Verb,10,1
즐길,Verb,5,1
즐길,Verb,7,1
즐길,Verb,10,1
즐길수,Verb,7,1
즐길수,Verb,10,2
증거,Noun,6,1
지,Josa,5,1
지,Josa,6,1
지,Josa,7,1
지,Josa,8,2
지,Josa,9,1
지,Josa,10,18
지,Modifier,6,2
지,Modifier,7,1
지,Modifier,8,1
지,Modifier,9,1
지,Modifier,10,4
지,Verb,10,2
지갑,Noun,10,1
지게,Noun,6,1
지겹긴,Adjective,3,1
지겹다,Adjective,6,1
지겹도록,Adjective,10,1
지경,Noun,7,1
지구,Noun,7,1
지구,Noun,8,4
지구,Noun,9,2
지구,Noun,10,2
지극히,Adverb,5,1
지금,Noun,6,1
지금,Noun,8,6
지금,Noun,9,3
지금,Noun,10,26
지나가는,Verb,10,1
지나갈,Verb,10,1
지나갔다는,Verb,10,1
지나치게,Verb,8,1
지나치게,Verb,10,1
지나침,Verb,6,1
지났을,Verb,5,1
지네,Noun,7,1
지네,Noun,8,2
지네,Noun,9,1
지는줄도,Verb,10,1
지다,Noun,10,3
지도,Noun,5,1
지렸다,Verb,10,1
지루,Noun,3,2
지루,Noun,6,1
지루,Noun,7,1
지루,Noun,8,1
지루,Noun,9,3
지루,Noun,10,4
지루하게,Adjective,6,1
지루하고,Adjective,4,1
지루하고,Adjective,5,3
지루하고,Adjective,6,1
지루하고,Adjective,7,1
지루하고,Adjective,8,1
지루하기만,Adjective,3,2
지루하기만,Adjective,5,1
지루하긴,Adjective,6,1
지루하긴,Adjective,9,1
지루하네,Adjective,2,1
지루하네,Adjective,7,1
지루하다,Adjective,3,1
지루하다,Adjective,5,1
지루하다,Adjective,6,1
지루하다,Adjective,7,2
지루하다가,Adjective,10,1
지루하다는,Adjective,6,1
지루하던데,Adjective,5,2
지루하던데,Adjective,10,1
지루하지,Adjective,8,1
지루하지,Adjective,9,1
지루하지,Adjective,10,2
지루하지가,Adjective,10,1
지루하지는,Adjective,6,1
지루하지도,Adjective,9,1
지루하지만,Adjective,8,2
지루한,Adjective,7,1
지루한,Adjective,8,4
지루한,Adjective,9,3
지루한,Adjective,10,1
지루한데,Adjective,7,1
지루한데,Adjective,8,1
지루한면도,Adjective,7,1
지루할,Adjective,7,1
지루할,Adjective,8,2
지루할,Adjective,9,2
지루할,Adjective,10,4
지루함,Noun,4,1
지루함,Noun,5,1
지루함,Noun,6,1
지루함,Noun,7,1
지루함,Noun,8,3
지루함,Noun,9,3
지루함,Noun,10,2
지루해,Adjective,2,1
지루해,Adjective,3,1
지루해,Adjective,6,1
지루해서,Adjective,1,1
지루해서,Adjective,7,2
지루해서,Adjective,10,2
지루해요,Adjective,6,1
지루해요,Adjective,10,1
지루했는데,Adjective,10,1
지루했다,Adjective,6,2
지루했다,Adjective,7,1
지루했다,Adjective,8,1
지루했던거,Adjective,9,1
지루했어요,Adjective,6,1
지루했음,Adjective,8,1
지르고,Verb,10,1
지리,Noun,10,1
지리겟다,Verb,10,1
지리겠소,Verb,10,1
지마,Verb,10,1
지만,Josa,6,2
지만,Josa,7,5
지만,Josa,8,4
지만,Josa,9,5
지만,Josa,10,4
지만지,Noun,10,1
지모,Noun,8,1
지모,Noun,10,1
지물,Noun,9,1
지불,Noun,9,1
지상,Noun,10,1
지스토리,Noun,6,1
지식,Noun,10,2
지울수가,Verb,6,1
지원,Noun,10,1
지장,Noun,3,1
지점,Noun,9,2
지점,Noun,10,1
지존,Noun,8,1
지쳤다면,Verb,8,1
지침,Noun,8,1
지켜,Verb,8,1
지키는,Verb,8,1
지키는,Verb,9,1
지키다,Verb,9,1
지킨다,Verb,8,1
지팡이,Noun,10,1
지표,Noun,5,1
지혈,Noun,7,1
직장,Noun,10,1
직전,Noun,8,1
직접,Noun,10,1
진,Noun,5,1
진,Noun,10,1
진가,Noun,8,1
진가,Noun,9,1
진동,Noun,10,1
진리,Noun,7,1
진리,Noun,10,1
진부하고,Adjective,10,1
진수,Noun,7,1
진수,Noun,8,1
진수,Noun,10,1
진심,Noun,4,1
진심,Noun,5,1
진심,Noun,9,1
진심,Noun,10,13
진영화,Noun,9,1
진작,Noun,10,2
진정,Noun,10,2
진정한,Adjective,8,1
진정한,Adjective,9,2
진정한,Adjective,10,1
진지하게,Adjective,8,1
진지하게,Adjective,9,1
진지하고,Adjective,10,1
진지하지도,Adjective,4,1
진지한거,Adjective,10,1
진지한데,Adjective,8,1
진지할,Adjective,10,1
진진,Noun,8,1
진짜,Noun,3,3
진짜,Noun,5,3
진짜,Noun,6,2
진짜,Noun,7,4
진짜,Noun,8,3
진짜,Noun,9,14
진짜,Noun,10,93
진창,Noun,9,1
진화,Noun,9,1
질,Noun,9,1
질감,Noun,9,1
질리,Noun,10,4
질리지가,Verb,10,1
질수있는,Verb,10,1
질질,Noun,7,3
질질,Noun,10,1
짐,Noun,9,2
짐,Noun,10,2
짐심,Noun,10,1
짐작,Noun,9,1
집,Noun,7,1
집,Noun,8,1
집,Noun,9,1
집,Noun,10,2
집결,Noun,10,1
집중,Noun,3,1
집중,Noun,5,1
집중,Noun,8,1
집중,Noun,9,2
집중,Noun,10,3
집합,Noun,8,5
집합,Noun,9,1
집합,Noun,10,5
집합소,Noun,10,1
짓,Noun,10,1
징,Noun,10,1
징악,Noun,10,1
징징,Noun,10,1
징창,Noun,3,1
짘,Noun,10,1
짜,Verb,4,1
짜,Verb,5,1
짜,Verb,7,1
짜,Verb,10,1
짜리,Foreign,3,1
짜리,Verb,5,1
짜리,Verb,6,1
짜리,Verb,7,1
짜리,Verb,8,1
짜리,Verb,10,4
짜릿하다,Adjective,7,1
짜릿한,Adjective,10,1
짜릿한데,Adjective,9,1
짜세,Verb,10,1
짜세네,Verb,7,1
짜여있고,Verb,9,1
짜여진,Verb,10,1
짜임새,Noun,5,1
짜임새,Noun,8,1
짜임새,Noun,9,1
짜임새,Noun,10,2
짜증났음,Adjective,6,1
짜집,Verb,7,1
짜집기,Verb,5,1
짠,Verb,10,1
짠하고,Adjective,7,1
짧아서,Adjective,10,1
짧은,Adjective,7,1
짬뽕,Noun,5,1
짬뽕,Noun,7,1
짬뽕,Noun,8,1
짬뽕,Noun,9,3
짯,Noun,10,1
짯다,Noun,10,1
짰고,Verb,9,1
짱,Modifier,9,2
짱,Modifier,10,8
짱,Noun,8,3
짱,Noun,9,5
짱,Noun,10,40
짱,Suffix,7,1
짱,Suffix,8,1
짱,Suffix,9,1
짱,Suffix,10,9
짱,VerbPrefix,7,1
짱,VerbPrefix,8,1
짱,VerbPrefix,9,3
짱,VerbPrefix,10,10
짱아,Noun,10,1
짱이닼,Noun,10,1
짱임,Noun,10,1
짱짱,Noun,9,1
짱짱,Noun,10,10
짱짱맨,Noun,5,1
짱짱맨,Noun,10,4
째,Suffix,10,2
쨈,Verb,6,1
쨩,Suffix,10,2
쩌,Noun,9,1
쩌,Noun,10,2
쩌네,Noun,10,1
쩌는듯,Noun,10,1
쩌러스,Noun,10,1
쩌억,Noun,10,1
쩍,Noun,4,1
쩐다,Noun,5,3
쩐다,Noun,8,2
쩐다,Noun,10,8
쩐닷,Noun,10,1
쩔거나,Verb,8,1
쩔게,Verb,10,2
쩔고,Verb,10,1
쩔어,Verb,8,1
쩔어,Verb,10,6
쩔었어,Verb,10,1
쩜,Noun,10,1
쩝,Adverb,10,1
쪄요,Verb,10,1
쪙,Noun,10,1
쪽,Noun,7,1
쪽,Noun,10,1
쫄병,Noun,8,1
쫄쫄,Noun,10,1
쫌,Noun,10,1
쫘안,Noun,9,1
쭉,Noun,9,1
쯤,Noun,10,2
쯤,Suffix,3,1
쯤,Suffix,6,1
쯤,Suffix,10,2
찌질한게,Adjective,9,1
찍는,Verb,9,1
찍히,Verb,9,1
찍히,Verb,10,2
찡,Adverb,10,3
찡했다,Adjective,10,1
차게,Verb,10,1
차니,Noun,10,1
차라리,Noun,4,1
차려,Noun,10,1
차리,Verb,9,1
차세대,Noun,10,1
차오른다,Verb,10,1
차용,Noun,10,1
차원,Noun,8,2
차원,Noun,10,2
차이,Noun,9,1
차이나서,Verb,8,1
차이점,Noun,5,1
차일피일,Noun,10,1
차지,Noun,10,1
찬란,Noun,6,1
찬란,Noun,8,1
찬란하고,Adjective,4,1
찬란하네,Adjective,7,1
찬양,Noun,9,1
찬양,Noun,10,1
찮,Noun,6,1
찰지다,Adjective,9,1
참,Verb,6,1
참,Verb,7,2
참,Verb,8,2
참,Verb,10,7
참고,Noun,7,1
참고,Noun,9,1
참고,Noun,10,2
참신했는데,Adjective,7,1
참신했다,Adjective,9,1
참으면,Verb,7,1
참을,Verb,7,1
찹쌀떡,Noun,8,1
창,Noun,7,1
창,Noun,10,1
창조,Noun,10,1
찾게,Verb,6,1
찾는,Verb,8,1
찾는,Verb,10,1
찾아보게,Verb,10,1
찾아봐도,Verb,10,1
찾아봤다,Verb,10,1
찾으려고,Verb,9,1
채고,Verb,10,1
채널,Noun,10,4
채우래,Verb,10,1
채워,Verb,10,1
채워놓아서,Verb,8,1
채워져서,Verb,10,1
책임져,Verb,10,2
처,Noun,8,1
처럼,Foreign,7,1
처럼,Josa,3,1
처럼,Josa,6,1
처럼,Josa,7,3
처럼,Josa,8,3
처럼,Josa,9,1
처럼,Josa,10,3
처럼,Noun,7,1
처럼,Noun,8,2
처리,Noun,8,1
처음,Noun,3,2
처음,Noun,5,1
처음,Noun,6,1
처음,Noun,7,2
처음,Noun,8,2
처음,Noun,9,5
처음,Noun,10,17
척,Noun,10,1
천년,Noun,10,1
천둥,Noun,9,2
천둥,Noun,10,1
천배,Noun,5,1
천재,Noun,10,1
천조국,Noun,9,1
천조국,Noun,10,1
철저하게,Adjective,10,1
철저히,Adjective,8,1
철저히,Adjective,10,1
철조망,Noun,10,1
철학,Noun,8,1
철학,Noun,9,2
첨가,Noun,10,1
첨단,Noun,9,1
첨부,Noun,10,1
첫,Modifier,8,1
첫,Modifier,10,2
첫,Noun,8,2
첫,Noun,9,1
첫,Noun,10,5
청순해,Adjective,10,1
체,Noun,5,1
체,Noun,8,2
체적,Noun,8,1
쳐,Verb,9,1
쳐,Verb,10,6
쳐서,Verb,6,1
쳐졌다,Verb,7,1
쳤,Verb,9,1
쳤구나,Verb,10,1
쳤다,Verb,9,1
초,Noun,5,2
초,Noun,7,1
초,Noun,8,3
초,Noun,10,1
초능력자,Noun,3,1
초대,Noun,8,1
초대형,Noun,10,1
초등학생,Noun,4,1
초딩,Noun,3,1
초딩,Noun,5,2
초딩,Noun,8,1
초딩,Noun,10,3
초록,Noun,10,1
초반,Noun,2,1
