형태소,품사,분류,카운트
돋아요,Verb,10,2
돋았고,Verb,10,1
돋았네요,Verb,10,1
돋았다,Verb,10,6
돋았던,Verb,10,2
돋았습니다,Verb,10,3
돋았어요,Verb,10,2
돋았음,Verb,8,2
돋으면서,Verb,10,1
돋은,Verb,10,1
돋은건,Verb,10,1
돋은게,Verb,10,1
돋은듯,Verb,10,1
돋을,Verb,10,2
돋음,Verb,10,4
돌,Noun,10,1
돌격,Noun,10,1
돌려,Verb,8,1
돌려,Verb,10,5
돌려내,Verb,8,1
돌려주세요,Verb,10,1
돌아,Verb,10,2
돌아가고싶다,Verb,10,1
돌아간,Verb,10,2
돌아갈,Verb,10,1
돌아갈수,Verb,10,1
돌아다니다,Verb,9,1
돌아보게,Verb,10,5
돌아보게하는,Verb,10,1
돌아보고,Verb,10,1
돌아보는,Verb,10,5
돌아보며,Verb,10,1
돌아보았다,Verb,10,1
돌아볼수,Verb,9,1
돌아봐도,Verb,10,1
돌아오겠지만,Verb,9,1
돌아오니,Verb,10,1
돌아온,Verb,7,1
돌아올,Verb,10,1
돌아와,Verb,10,2
돌아와라,Verb,10,1
돌아와요,Verb,8,1
돌아와요,Verb,10,3
돌아와줘,Verb,10,2
돌이키면서,Verb,10,1
돌진,Noun,10,1
돌파,Noun,2,1
돌파,Noun,10,1
돕게,Verb,10,1
동,Modifier,10,2
동네,Noun,10,2
동료,Noun,10,2
동반,Noun,10,1
동생,Noun,10,1
동시,Noun,8,1
동시,Noun,9,1
동시,Noun,10,14
동안,Foreign,1,1
동안,Foreign,7,2
동안,Foreign,9,2
동안,Foreign,10,36
동안,Noun,1,1
동안,Noun,8,3
동안,Noun,9,2
동안,Noun,10,25
동안의,Foreign,10,2
동영상,Noun,10,1
동의,Noun,10,1
동행,Noun,10,1
돠,Noun,10,1
돼,Verb,10,6
돼르,Noun,9,1
돼서,Verb,2,1
돼서,Verb,10,3
돼요,Verb,10,1
돼지,Noun,1,1
됐고,Verb,10,1
됐는데,Verb,10,2
됐다,Verb,10,5
됐어,Verb,10,2
됐어요,Verb,10,2
됐었나,Verb,10,1
됐으면,Verb,7,1
됐으면,Verb,10,2
됐을,Verb,4,1
됐을텐데,Verb,9,1
됐죠,Verb,10,1
됐지만,Verb,10,1
되,Verb,8,1
되,Verb,9,1
되,Verb,10,4
되거나,Verb,9,1
되거든,Verb,10,1
되게,Adverb,10,6
되겠어,Verb,10,1
되고,Verb,1,1
되고,Verb,6,1
되고,Verb,10,6
되고싶어서,Verb,10,1
되나,Verb,10,2
되냐,Verb,10,1
되네,Verb,10,1
되네요,Verb,9,2
되네요,Verb,10,9
되는,Verb,4,2
되는,Verb,7,2
되는,Verb,8,1
되는,Verb,9,3
되는,Verb,10,15
되는거,Verb,4,1
되는거냐,Verb,9,1
되는것은,Verb,10,1
되는게,Verb,10,1
되는구나,Verb,10,2
되는데,Verb,1,1
되는데,Verb,10,3
되는줄아나,Verb,10,1
되니,Verb,9,1
되니까,Verb,10,1
되다,Verb,10,1
되다니,Verb,10,1
되더라,Verb,10,1
되도록,Verb,10,1
되돌려,Verb,10,1
되돌아보는,Verb,7,1
되돌아보는,Verb,10,2
되돌아보며,Verb,10,1
되돌아봄으로써,Verb,10,1
되면,Verb,10,1
되므로,Verb,1,1
되새기며,Verb,10,1
되서,Verb,8,1
되서,Verb,10,2
되세,Verb,10,1
되어,Verb,10,3
되어버렷,Noun,10,1
되어서,Verb,9,1
되어서,Verb,10,4
되어있어서,Verb,10,1
되엇읍니,Noun,10,1
되었고,Verb,10,5
되었네요,Verb,10,2
되었다,Verb,8,1
되었다,Verb,10,4
되었다는,Verb,10,1
되었던것,Verb,9,1
되었습니다,Verb,10,5
되었어요,Verb,10,2
되었을,Verb,10,1
되었죠,Verb,10,1
되지,Verb,10,2
되지만,Verb,10,1
되질,Verb,10,1
된,Verb,1,1
된,Verb,4,1
된,Verb,6,1
된,Verb,7,1
된,Verb,8,6
된,Verb,9,8
된,Verb,10,42
된거,Noun,8,1
된거,Noun,10,1
된다,Verb,8,1
된다,Verb,9,2
된다,Verb,10,7
된다는거에,Verb,10,1
된다는건,Verb,10,1
된듯,Verb,10,1
될,Verb,1,1
될,Verb,5,1
될,Verb,9,1
될,Verb,10,21
될거,Verb,10,2
될거에요,Verb,10,1
될것,Verb,8,1
될것,Verb,9,1
될것,Verb,10,1
될것이다,Verb,10,1
될까,Verb,1,1
될까,Verb,10,4
될까봐,Verb,10,1
될꺼,Verb,10,1
될껄,Noun,6,1
될듯,Verb,10,2
될만,Verb,10,1
될줄이야,Verb,10,1
될지,Verb,8,1
됨,Verb,8,4
됨,Verb,9,1
됨,Verb,10,9
됩니다,Verb,8,2
됩니다,Verb,9,1
됩니다,Verb,10,9
됫,Noun,10,1
됬,Verb,10,1
됬으면,Verb,10,1
됬지만,Verb,10,1
두,Determiner,2,2
두,Determiner,6,2
두,Determiner,8,3
두,Determiner,9,3
두,Determiner,10,60
두,Josa,10,4
두,Noun,8,1
두,Noun,10,20
두고,Verb,10,1
두고두고,Noun,10,1
두근거리는,Adjective,10,1
두더,Verb,10,1
두려움,Noun,10,1
두번보셍,Noun,10,1
두번째,Noun,8,2
두번째,Noun,10,11
두시길,Verb,10,1
두우,Noun,10,1
둔,Verb,10,2
둘,Noun,10,11
둘다,Verb,10,2
둘러싼,Verb,10,1
둘이서,Noun,10,1
둘째,Noun,10,1
둥,Noun,4,1
둥,Noun,10,2
둬,Verb,9,1
뒤,Noun,10,11
뒤늦게,Adjective,10,1
뒤로,Noun,10,1
뒤에라도,Foreign,10,1
뒤지십,Verb,10,1
뒤집어,Verb,10,1
뒷,Modifier,6,1
뒷,Modifier,7,1
뒷,Modifier,10,1
드,Noun,10,2
드네,Noun,10,4
드는,Verb,1,1
드는,Verb,8,1
드는,Verb,9,1
드는,Verb,10,6
드는건,Verb,8,1
드는데,Verb,10,1
드디어,Adverb,10,1
드라마,Noun,1,2
드라마,Noun,2,1
드라마,Noun,6,3
드라마,Noun,7,1
드라마,Noun,8,3
드라마,Noun,10,14
드라마영화,Noun,10,1
드라마틱,Noun,10,1
드래곤볼,Noun,8,2
드래곤볼,Noun,9,1
드래곤볼,Noun,10,2
드러나는,Verb,10,1
드럽게,Adjective,10,1
드려,Verb,10,1
드려요,Verb,10,2
드르륵,Adverb,10,1
드리겠습니다,Verb,10,1
드리고,Verb,10,1
드리고싶어요,Verb,10,1
드린다는,Verb,10,1
드릴게요,Verb,10,1
드립니,Verb,10,1
드립니다,Verb,10,5
드세요,Verb,10,1
드시는지,Verb,9,1
드시더군요,Verb,10,1
득,Noun,10,2
든,Josa,7,2
든,Josa,8,1
든,Josa,9,2
든,Josa,10,4
든,Verb,10,2
든가,Verb,10,2
든지,Josa,8,1
듣고,Verb,10,6
듣는거,Verb,10,1
들,Suffix,1,11
들,Suffix,2,1
들,Suffix,4,1
들,Suffix,6,6
들,Suffix,7,12
들,Suffix,8,37
들,Suffix,9,35
들,Suffix,10,396
들,Verb,6,1
들,Verb,8,1
들,Verb,10,21
들가시죠,Verb,10,1
들거든,Verb,10,1
들게,Verb,1,1
들게,Verb,10,1
들고,Verb,10,1
들기,Verb,10,2
들떠,Adjective,10,1
들락날락,Noun,8,1
들락날락,Noun,9,1
들락날락,Noun,10,1
들려,Verb,10,1
들려라,Verb,10,1
들리게,Verb,10,1
들리긴,Verb,10,1
들리나요,Verb,10,1
들보,Noun,10,1
들어,Verb,10,2
들어가나,Verb,10,1
들어가네요,Verb,10,1
들어가세요,Verb,10,1
들어갔는데,Verb,10,1
들어갔어요,Verb,10,1
들어도,Verb,10,1
들어서,Verb,10,1
들어서는,Verb,7,1
들어오는거야,Verb,10,1
들어오면,Verb,10,1
들어오지를,Verb,10,1
들어와서,Verb,10,1
들어왔는데,Verb,10,1
들어왔던,Verb,10,1
들어요,Verb,8,1
들어요,Verb,10,1
들어주셔서,Verb,10,1
들었다,Verb,6,1
들었다,Verb,10,1
들었던,Verb,9,1
들었어요,Verb,10,1
들었었는데,Verb,10,1
들었을,Verb,9,1
들었음,Verb,10,2
들었지만,Verb,8,1
들에겐,Verb,6,1
들으려,Verb,9,1
들으려고,Verb,10,1
들으면서,Verb,10,1
들은,Verb,10,2
들을,Verb,10,1
들이,Verb,10,1
들이라면,Verb,10,1
들이있는데,Verb,10,1
들이있을것,Verb,10,1
들인,Verb,6,1
들임,Verb,10,2
들입니다,Verb,1,1
들입니다,Verb,10,1
들쥐,Noun,10,2
들지,Verb,10,5
들지는,Verb,8,1
듦,Verb,6,1
듦,Verb,7,1
듬,Noun,9,1
듬,Noun,10,1
듭니,Noun,1,1
듭니,Noun,8,1
듭니,Noun,10,4
듯,Noun,1,4
듯,Noun,6,2
듯,Noun,7,2
듯,Noun,8,4
듯,Noun,9,3
듯,Noun,10,22
듯이,Noun,8,2
듯이,Noun,10,1
등,Noun,1,1
등,Noun,8,2
등,Noun,10,7
등뒤,Noun,10,1
등등,Noun,10,3
등장,Noun,8,1
등장,Noun,10,12
등장씬,Noun,10,9
등장인물,Noun,7,1
등장인물,Noun,9,2
등장인물,Noun,10,2
디,Noun,10,2
디씨,Noun,10,1
디즈니,Noun,1,2
디즈니,Noun,10,2
디짐,Verb,10,1
딪,Noun,6,1
따,Verb,10,9
따게,Verb,10,1
따님,Noun,10,1
따듯,Verb,10,1
따뜻한,Adjective,10,2
따뜻했다는,Adjective,10,1
따라,Verb,10,1
따라가서,Verb,10,1
따라오지,Verb,10,1
따라왔다가,Verb,8,1
따라하는,Verb,10,1
따러,Verb,9,1
따러,Verb,10,1
따름,Noun,10,3
따시지는,Verb,10,1
따윈,Noun,10,1
따지지도,Verb,10,1
따흐흑,Noun,10,1
딱,Adverb,4,1
딱,Adverb,7,1
딱,Adverb,10,6
딱,Modifier,10,1
딱,VerbPrefix,7,1
딱,VerbPrefix,10,1
딱이네요,Adjective,10,1
딱히,Adjective,6,1
딱히,Adjective,8,1
딸,Noun,8,1
딸,Noun,10,4
땀나면서,Verb,8,1
땅,Noun,10,1
때,Noun,7,2
때,Noun,8,2
때,Noun,9,11
때,Noun,10,129
때려,Verb,10,2
때려팰거,Noun,10,1
때로는,Noun,10,1
때리네,Verb,10,1
때리는,Verb,10,1
때매,Noun,10,1
때메,Noun,10,2
때문,Noun,2,1
때문,Noun,6,1
때문,Noun,7,1
때문,Noun,9,4
때문,Noun,10,16
땐,Noun,6,1
땐,Noun,8,1
땐,Noun,10,4
땜,Noun,10,1
땡큐,Noun,10,12
땨,Noun,10,1
떄,Noun,10,1
떠,Verb,10,1
떠나,Verb,10,14
떠나간,Verb,9,1
떠나냐,Verb,10,1
떠나라,Verb,10,1
떠나랬,Noun,10,1
떠나서,Verb,8,1
떠나서,Verb,10,2
떠난거,Verb,10,1
떠난다,Verb,10,1
떠난다는게,Verb,8,1
떠날,Verb,10,1
떠났지만,Verb,10,2
떠내,Verb,9,1
떠드는,Verb,10,2
떠드는건,Verb,10,1
떠들고,Verb,10,1
떠들더라,Verb,10,1
떠들던,Verb,10,1
떠들어,Verb,7,1
떠밀고,Verb,10,1
떠보니,Verb,10,1
떠서,Verb,8,1
떠오르는건,Verb,10,1
떠오르는듯,Verb,10,1
떠오를,Verb,10,1
떠올라,Verb,10,1
떠올라서,Verb,10,1
떠올랐다,Verb,10,1
떠올려,Verb,9,1
떠올리게,Verb,6,1
떠올린,Verb,10,1
떡,Noun,10,2
떡밥,Noun,6,1
떡밥,Noun,7,1
떡밥,Noun,8,1
떡밥,Noun,10,12
떨리면서,Verb,10,1
떨어,Verb,8,1
떨어졌다는,Verb,10,1
떨어졌지만,Verb,8,1
떨어지고,Verb,2,1
떨어지고,Verb,10,1
떨어지는,Verb,6,1
떨어지지만,Verb,8,1
떼는,Verb,10,1
뗄,Verb,10,1
뗄수,Verb,10,2
뗌,Verb,10,1
또,Noun,1,2
또,Noun,2,1
또,Noun,6,1
또,Noun,8,7
또,Noun,9,5
또,Noun,10,118
또는,Adverb,10,1
또다른,Modifier,9,1
또다른,Modifier,10,3
또다시,Adverb,10,1
또또,Noun,10,1
또보,Noun,10,1
또볼,Noun,10,1
또봄,Noun,10,1
또용,Noun,10,1
또한,Noun,1,1
또한,Noun,9,1
또한,Noun,10,1
똑같,Adjective,10,2
똑같냐,Adjective,10,1
똑같습니다,Adjective,10,1
똑같이,Adverb,10,1
똑같지만,Adjective,10,1
똑똑하고,Adjective,10,1
똥,Noun,7,1
똥폼,Noun,10,1
뚝딱,Noun,10,1
뚝뚝,Noun,10,1
뚝배기,Noun,8,1
뚫린,Verb,10,1
뚬,Noun,10,1
뚱,Noun,10,1
뚱땡남,Noun,10,1
뛰어나고,Adjective,10,1
뛰어난,Adjective,10,1
뛰어났다,Adjective,10,1
뛰어넘는,Verb,10,3
뛰어넘다,Verb,10,1
뛰어넘어,Verb,10,1
뛰어넘은,Verb,10,2
뛴,Verb,10,1
뜀,Verb,10,1
뜨,Verb,10,4
뜨겁게,Adjective,10,1
뜨리다,Verb,10,1
뜬금,Noun,8,1
뜬금,Noun,10,3
뜬금없이,Adverb,10,1
뜻,Noun,7,1
뜻,Noun,10,2
띄엄띄엄,Noun,10,3
띠,Noun,8,1
띠,Noun,9,1
띠,Noun,10,2
띠드,Noun,10,1
띠용,Noun,10,1
띵,Noun,10,2
띵작,Noun,10,5
라,Josa,1,4
라,Josa,2,1
라,Josa,5,1
라,Josa,6,1
라,Josa,8,1
라,Josa,9,1
라,Josa,10,37
라고,Josa,8,2
라고,Josa,9,1
라고,Josa,10,14
라곤,Josa,1,1
라그나로크,Noun,10,2
라기,Josa,1,1
라나,Noun,10,1
라는,Josa,1,1
라는,Josa,8,2
라는,Josa,10,15
라니,Josa,5,1
라니,Josa,10,3
라도,Josa,1,1
라도,Josa,10,6
라드,Noun,10,1
라라,Noun,10,1
라라라라,Noun,10,1
라마,Noun,10,2
라면,Noun,7,1
라면,Noun,8,1
라면,Noun,9,4
라면,Noun,10,18
라서,Josa,7,2
라서,Josa,10,4
라스트,Noun,9,1
라스트,Noun,10,1
라이즈,Noun,8,1
라이즈,Noun,10,1
라이트,Noun,1,1
라인,Noun,1,1
라인,Noun,10,1
라쿤,Noun,10,1
락,Noun,10,1
란,Noun,10,2
랄,Noun,8,1
랄,Noun,10,1
랄거,Noun,10,1
랏,Noun,10,1
랏음,Noun,10,1
랑,Josa,8,2
랑,Josa,9,2
랑,Josa,10,32
랑은,Josa,10,1
래,Josa,10,7
래야,Noun,10,2
랬,Noun,10,1
러,Eomi,10,1
러닝,Noun,7,2
러닝,Noun,8,2
러닝,Noun,9,1
러닝,Noun,10,12
러닝타임에,Foreign,10,1
러뷰,Noun,10,1
러블리했다,Noun,10,1
러쉬,Noun,10,1
런가,Noun,2,1
런가,Noun,5,1
런가,Noun,6,2
런가,Noun,7,2
런가,Noun,8,1
런가,Noun,9,1
런가,Noun,10,2
런닝,Noun,5,1
레디에이터,Noun,10,1
레벨,Noun,10,1
레스큐,Noun,10,1
레알,Noun,10,3
레이스,Noun,10,1
레인지,Noun,10,7
레전드,Noun,4,1
레전드,Noun,10,14
레퀴엠,Noun,10,1
렉,Noun,10,1
렉스,Noun,10,1
력,Suffix,7,1
력,Suffix,10,4
렸다,Noun,10,1
로,Josa,1,6
로,Josa,2,1
로,Josa,5,1
로,Josa,6,1
로,Josa,7,2
로,Josa,8,7
로,Josa,9,9
로,Josa,10,130
로,Noun,8,2
로,Noun,10,16
로건,Noun,10,6
로는,Josa,6,1
로는,Josa,9,1
로는,Josa,10,2
로닌,Noun,7,1
로다주,Noun,1,1
로다주,Noun,7,2
로다주,Noun,9,1
로다주,Noun,10,30
로다쥬,Noun,10,2
로또,Noun,10,1
로렌스,Noun,10,1
로마노프,Noun,10,2
로만,Noun,10,2
로맨스,Noun,10,1
로버트,Noun,10,9
로부터,Noun,10,1
로서,Noun,9,1
로서,Noun,10,2
로써,Noun,6,1
로써,Noun,10,1
로안,Noun,8,1
로운,Josa,10,1
로저스,Noun,10,7
로켓,Noun,10,2
로키,Noun,8,2
로키,Noun,9,1
로키,Noun,10,9
롭고,Josa,10,3
롯데,Noun,10,1
롱,Noun,8,1
료,Noun,10,1
루,Noun,1,1
루,Noun,6,1
루,Noun,10,1
루소,Noun,1,1
루소,Noun,10,4
루즈,Noun,5,2
루즈,Noun,6,1
루즈,Noun,7,2
루즈,Noun,9,4
루즈,Noun,10,2
룰,Noun,8,1
뤼,Noun,10,1
류,Noun,10,2
르,Noun,10,2
를,Josa,1,8
를,Josa,2,5
를,Josa,4,5
를,Josa,5,2
를,Josa,6,11
를,Josa,7,12
를,Josa,8,36
를,Josa,9,24
를,Josa,10,358
를,Noun,8,2
를,Noun,10,15
리,Noun,9,1
리,Noun,10,6
리그,Noun,10,1
리기,Noun,10,2
리까,Noun,10,2
리다,Noun,9,1
리더,Noun,10,3
리도,Noun,10,1
리뷰,Noun,10,7
리언,Noun,10,1
리얼,Noun,8,1
리얼,Noun,10,4
리자,Noun,10,1
리즈,Noun,10,1
리카,Noun,10,1
리플,Noun,10,1
린,Noun,10,1
린다,Noun,10,1
림프,Noun,10,1
릿,Noun,10,1
링,Noun,10,2
마,Noun,9,1
마,Noun,10,5
마가,Noun,9,1
마가,Noun,10,1
마감,Noun,9,1
마감,Noun,10,1
마냥,Noun,10,1
마는,Noun,10,1
마니아,Noun,10,1
마니하면,Verb,6,1
마다,Josa,6,1
마다,Josa,8,1
마다,Josa,10,17
마다,Noun,10,1
마동석,Noun,10,1
마등,Noun,10,3
마디,Noun,10,1
마라,Adjective,2,1
마라,Adjective,10,1
마러,Adjective,10,1
마련,Noun,8,1
마렵,Noun,10,1
마로,Noun,10,1
마리,Noun,9,1
마리,Noun,10,2
마리인,Noun,8,1
마마마,Noun,10,1
마무리,Noun,1,4
마무리,Noun,5,1
마무리,Noun,7,9
마무리,Noun,8,12
마무리,Noun,9,11
마무리,Noun,10,134
마법,Noun,10,1
마법사,Noun,10,1
마벨,Noun,10,1
마블,Noun,1,10
마블,Noun,4,4
마블,Noun,6,10
마블,Noun,7,9
마블,Noun,8,36
마블,Noun,9,37
마블,Noun,10,754
마블빠,Noun,1,1
마블짱,Noun,8,1
마블짱,Noun,10,7
마블코믹스,Noun,10,2
마뽕,Noun,1,1
마세요,Verb,1,2
마세요,Verb,9,1
마세요,Verb,10,10
마셈,Noun,10,1
마셨다,Verb,10,1
마셨어요,Verb,10,1
마스터피스,Noun,9,1
마시고,Verb,10,1
마시기,Noun,10,1
마실것,Verb,10,1
마십,Verb,10,1
마약,Noun,10,2
마요네즈,Noun,10,1
마음,Noun,1,1
마음,Noun,7,1
마음,Noun,8,3
마음,Noun,10,32
마음속,Noun,10,2
마이,Noun,10,3
마자,Noun,10,2
마저,Josa,10,2
마저,Noun,10,2
마저도,Josa,10,1
마주,Noun,10,1
마지막,Noun,2,2
마지막,Noun,5,2
마지막,Noun,6,2
마지막,Noun,7,6
마지막,Noun,8,23
마지막,Noun,9,12
마지막,Noun,10,212
마지막모습,Noun,10,1
마직막,Noun,9,1
마쳤다,Verb,10,1
마치,Noun,10,3
마침표,Noun,6,1
마침표,Noun,10,7
마케팅,Noun,10,1
마크,Noun,10,1
마흔,Noun,10,2
막,Noun,1,3
막,Noun,2,1
막,Noun,8,1
막,Noun,9,3
막,Noun,10,12
막고,Verb,10,2
막상,Noun,10,2
막스,Noun,1,1
막스,Noun,8,2
막스,Noun,10,1
막시,Verb,10,1
막아,Verb,10,1
막연,Noun,2,1
막장,Noun,10,1
막판,Noun,1,2
막판,Noun,8,1
막판,Noun,9,1
막판,Noun,10,2
막혀,Verb,10,2
막히게,Verb,10,2
맊,Noun,10,1
만,Foreign,1,1
만,Foreign,10,1
만,Josa,1,7
만,Josa,2,2
만,Josa,4,1
만,Josa,6,6
만,Josa,7,6
만,Josa,8,14
만,Josa,9,7
만,Josa,10,71
만,Modifier,10,2
만,Noun,6,1
만,Noun,8,1
만,Noun,10,9
만,Suffix,6,1
만,Suffix,7,1
만,Suffix,8,3
만,Suffix,9,2
만,Suffix,10,2
만나,Verb,8,1
만나는,Verb,10,3
만나려고,Verb,10,1
만나서,Verb,10,3
만나요,Verb,10,1
만난,Noun,10,1
만날,Noun,10,5
만남,Noun,10,3
만났고,Verb,10,1
만년,Noun,10,1
만드,Noun,10,1
만드는,Verb,4,2
만드는,Verb,10,3
만든,Verb,1,1
만든,Verb,6,1
만든,Verb,9,1
만든,Verb,10,13
만든거,Verb,8,1
만든것,Verb,8,1
만든다,Verb,10,1
만든다고,Verb,10,1
만든듯,Verb,1,1
만들,Verb,1,1
만들,Verb,2,1
만들,Verb,10,3
만들고,Verb,10,2
만들기,Noun,10,3
만들까,Verb,10,1
만들다니,Verb,10,1
만들수,Verb,10,2
만들수있겠어요,Verb,9,1
만들수있을지가,Verb,10,1
만들수있지,Verb,10,1
만들어,Verb,8,1
만들어,Verb,9,1
만들어,Verb,10,14
만들어내네,Verb,10,1
만들어놓고,Verb,1,1
만들어놓고,Verb,10,1
만들어놨네,Verb,1,1
만들어도,Verb,10,1
만들어서,Verb,10,1
만들어졌으면,Verb,10,1
만들어주,Verb,10,1
만들어주셔서,Verb,10,2
만들어주시길,Verb,10,2
만들어줘서,Verb,10,5
만들어진,Verb,10,1
만들어진거,Verb,6,1
만들어질,Verb,8,1
만들었고,Verb,10,1
만들었나,Verb,10,1
만들었네,Verb,10,1
만들었네요,Verb,10,3
만들었는지,Verb,10,1
만들었다,Verb,10,3
만들었다는것을,Verb,10,1
만들었다면,Verb,4,1
만들었다싶으면서도,Verb,10,1
만들었습니다,Verb,10,1
만들었으면,Verb,10,1
만들지,Verb,10,2
만듭시,Noun,10,1
만삭,Noun,10,1
만석,Noun,10,1
만세,Noun,10,2
만약,Noun,10,1
만에,Foreign,10,1
만에,Josa,10,2
만원,Noun,10,3
만으로,Josa,9,1
만으로,Josa,10,2
만으로도,Josa,10,4
만은,Josa,8,2
만을,Josa,10,6
만의,Josa,10,1
만이,Josa,9,1
만이,Josa,10,3
만인,Noun,10,1
만점,Noun,10,8
만족,Noun,10,5
만족스러,Adjective,10,1
만족스러울,Adjective,10,1
만족스러웠다,Adjective,10,1
만족스럽진,Adjective,7,1
만족하며,Adjective,10,1
만족하진,Adjective,10,1
만족했을,Adjective,10,1
만족했지만,Adjective,10,1
만큼,Josa,7,1
만큼,Josa,8,3
만큼,Josa,9,2
만큼,Josa,10,21
만큼,Noun,7,1
만큼,Noun,8,1
만큼,Noun,10,22
만큼은,Josa,7,1
만큼은,Josa,8,2
만큼은,Josa,9,2
만큼은,Josa,10,2
만큼의,Josa,10,2
만하,Noun,10,1
만해,Noun,8,2
만해,Noun,10,3
만화,Noun,7,1
만화,Noun,10,2
만화책,Noun,10,1
많고,Adjective,10,2
많군요,Adjective,6,1
많네요,Adjective,1,1
많네요,Adjective,6,1
많다,Adjective,6,1
많다,Adjective,7,2
많다,Adjective,8,1
많아,Adjective,7,2
많아,Adjective,8,1
많아서,Adjective,7,1
많아서,Adjective,9,2
많아서,Adjective,10,5
많았,Adjective,10,1
많았고,Adjective,10,3
많았다,Adjective,8,2
많았다,Adjective,10,1
많았습니다,Adjective,10,3
많았어,Adjective,10,1
많았어요,Adjective,10,3
많았으면,Adjective,8,1
많았음,Adjective,1,1
많았지만,Adjective,6,1
많았지만,Adjective,10,1
많으니,Adjective,10,1
많으셨습니다,Adjective,8,1
많으셨습니다,Adjective,10,1
많으셨어요,Adjective,10,2
많으신,Adjective,10,1
많은,Adjective,1,1
많은,Adjective,2,2
많은,Adjective,8,4
많은,Adjective,10,14
많은것,Adjective,10,1
많은것을,Adjective,8,1
많은게,Adjective,10,1
많은데,Adjective,10,1
많은시,Adjective,7,1
많음,Adjective,1,1
많음,Adjective,8,1
많음,Adjective,10,1
많이,Adverb,1,4
많이,Adverb,2,1
많이,Adverb,4,1
많이,Adverb,6,4
많이,Adverb,7,3
많이,Adverb,8,3
많이,Adverb,9,4
많이,Adverb,10,33
많이,Modifier,5,1
많이,Modifier,8,1
많이,Modifier,10,2
많있습니다,Adjective,10,1
많지만,Adjective,8,1
많지만,Adjective,10,4
말,Noun,4,1
말,Noun,6,1
말,Noun,7,2
말,Noun,8,2
말,Noun,9,6
말,Noun,10,170
말것,Verb,10,1
말고,Josa,4,1
말고,Josa,8,1
말고,Josa,10,6
말고는,Josa,10,1
말곤,Verb,8,1
말기,Noun,10,1
말다,Verb,10,2
말로,Noun,10,11
말리고,Verb,10,1
말아요,Verb,10,2
말았네,Verb,10,1
말하건데,Verb,10,1
맘,Noun,8,1
맘,Noun,9,1
맘,Noun,10,7
맘속,Noun,10,1
맙시,Noun,10,2
맛,Noun,10,4
맛봤던,Verb,8,1
맛있는,Adjective,10,2
맛있는거,Adjective,10,1
맛있는것,Adjective,8,1
맛있는게,Adjective,8,1
맛있다,Adjective,10,1
망,Noun,1,1
망,Noun,10,1
망가진,Verb,8,1
망라,Noun,10,1
망작,Noun,4,1
망정,Noun,10,1
망차,Noun,10,1
망쳐놓,Verb,10,1
망쳐놓은,Verb,9,1
망쳤다,Verb,7,1
망치,Noun,1,1
망치,Noun,6,1
망치,Noun,8,1
망치,Noun,10,5
망치는,Verb,1,1
망친듯,Verb,8,1
망한줄,Adjective,10,1
맞,Verb,10,1
맞게,Verb,10,2
맞고,Verb,10,2
맞고도,Verb,10,1
맞나,Verb,9,1
맞나여,Verb,10,1
맞네,Verb,10,1
맞는,Verb,7,1
맞는,Verb,8,1
맞는,Verb,10,3
맞아서,Verb,9,1
맞음,Verb,10,1
맞이,Noun,10,2
맞죠,Verb,10,1
맞지,Verb,8,1
맞추기와,Verb,10,1
맞추느라,Verb,10,1
맞춘,Verb,1,1
맞춘,Verb,10,1
맞춰,Verb,4,1
맡겨,Verb,10,1
맡기고,Verb,10,1
매,Modifier,10,3
매,Noun,10,2
매너,Noun,10,2
매니아,Noun,6,1
매니아,Noun,9,1
매니아,Noun,10,1
매니안데,Verb,10,1
매력,Noun,9,1
매력,Noun,10,1
매번,Noun,10,1
매우,Noun,1,1
매우,Noun,4,1
매우,Noun,10,5
매이,Verb,10,1
매직,Noun,10,1
매진,Noun,10,1
매진이다가,Verb,8,1
매트릭스,Noun,10,1
매해,Adverb,10,1
맥,Noun,8,1
맥,Noun,9,1
맥,Noun,10,3
맥주,Noun,10,5
맨,Modifier,10,2
맨,Noun,8,1
맨,Noun,9,1
맨,Noun,10,16
맨날,Adverb,10,2
맴,Noun,8,1
맴,Noun,10,3
맴버,Noun,10,1
맸다,Verb,10,1
맹목,Noun,6,1
맺,Verb,10,6
맺네요,Verb,10,1
맺는,Verb,10,1
맺았고,Verb,10,1
맺었다,Verb,10,1
맺었음에도,Verb,10,1
맺음,Verb,10,1
머,Noun,10,2
머냐,Adjective,10,1
머리,Noun,10,4
머리크기,Noun,10,1
머블,Noun,9,1
머싯썽,Noun,10,1
먹,Verb,10,30
먹고,Verb,10,8
먹고싶당,Verb,10,1
먹고싶어졌어,Verb,10,1
먹기,Noun,1,1
먹나요,Verb,10,1
먹는,Verb,10,1
먹는다,Verb,10,1
먹는다고,Verb,9,1
먹는듯,Verb,10,1
먹다,Verb,10,2
먹더라,Verb,10,1
먹던,Verb,10,1
먹어,Verb,8,1
먹어,Verb,10,2
먹어도,Verb,10,1
먹어라,Verb,9,1
먹어라,Verb,10,1
먹어서,Verb,7,1
먹어서,Verb,10,1
먹엇다,Verb,10,2
먹었는데,Verb,10,1
먹었습니다,Verb,10,1
먹었어요,Verb,10,1
먹으러,Verb,9,1
먹으러,Verb,10,3
먹으렴,Verb,10,1
먹으면,Verb,10,1
먹을,Verb,10,1
먹을까,Verb,10,1
먹을꺼니까,Verb,10,1
먹음,Noun,10,1
먹자,Verb,10,1
먹지,Verb,10,4
