형태소,품사,분류,카운트
점,Noun,1,44
점,Noun,3,1
점,Noun,5,1
점,Noun,7,1
점,Noun,8,2
점,Noun,9,2
점,Noun,10,19
점도,Noun,1,7
점수,Noun,1,3
점수,Noun,8,1
점수,Noun,10,4
점임,Noun,10,1
점잔,Noun,1,1
점점,Noun,1,1
점점,Noun,8,1
점주,Noun,1,4
점주,Noun,10,1
점준,Noun,1,1
점줌,Noun,1,1
점줌,Noun,10,1
접,Noun,1,1
접,Noun,10,2
접하다,Verb,1,1
접하지,Verb,10,1
정,Noun,1,1
정도,Noun,1,12
정도,Noun,3,1
정도,Noun,5,1
정도,Noun,7,1
정도,Noun,8,2
정도,Noun,9,1
정도,Noun,10,11
정리,Noun,1,1
정리,Noun,10,1
정말,Exclamation,9,4
정말,Noun,1,26
정말,Noun,8,5
정말,Noun,9,4
정말,Noun,10,27
정말로,Adverb,1,1
정말로,Adverb,9,1
정보,Noun,10,1
정선,Noun,1,1
정신,Noun,1,2
정신,Noun,10,2
정신병,Noun,1,1
정신차렸네,Adjective,10,2
정신차렸다,Adjective,10,1
정신차린거,Adjective,10,1
정의,Noun,1,3
정의,Noun,10,1
정의감,Noun,10,1
정작,Noun,1,1
정점,Noun,1,1
정점,Noun,10,1
정채,Noun,10,1
정통,Noun,9,1
정통,Noun,10,1
정화,Noun,10,1
정확히,Adjective,1,1
제,Modifier,1,2
제,Modifier,10,1
제,Noun,5,1
제,Noun,7,1
제,Noun,9,1
제대,Noun,10,1
제대로,Noun,1,5
제대로,Noun,7,1
제대로,Noun,8,1
제대로,Noun,9,1
제대로,Noun,10,5
제데로,Adverb,10,1
제로,Noun,1,3
제발,Noun,1,2
제발,Noun,5,1
제발,Noun,10,3
제시,Noun,9,1
제시,Noun,10,1
제외,Noun,1,2
제외,Noun,9,1
제우스,Noun,8,1
제일,Noun,1,7
제일,Noun,5,1
제일,Noun,7,1
제일,Noun,8,1
제일,Noun,9,2
제일,Noun,10,6
제작,Noun,1,1
제작비,Noun,1,1
제작비,Noun,10,1
제한,Noun,10,1
젤,Noun,10,1
져,Verb,1,2
져,Verb,9,1
져인줄,Verb,3,1
조,Modifier,1,1
조,Modifier,10,2
조,Noun,10,1
조금,Noun,8,2
조금,Noun,9,2
조금,Noun,10,3
조연,Noun,1,5
조연,Noun,10,1
조용,Adjective,10,1
조의,Noun,10,1
조작,Noun,1,2
조작,Noun,2,1
조작,Noun,10,1
조절,Noun,1,1
조정,Noun,1,1
조조,Noun,10,1
조차,Josa,1,3
조합,Noun,1,1
조화,Noun,10,1
존,Noun,7,1
존,Noun,10,1
존거,Adjective,1,1
존나,Noun,1,4
존나,Noun,7,1
존나,Noun,10,4
존멋,Noun,8,1
존멋,Noun,10,1
존멋임,Noun,10,1
존예,Noun,9,1
존예,Noun,10,2
존잘,Noun,8,1
존재,Noun,1,1
존재,Noun,10,1
존잼,Noun,10,2
졸,Noun,1,2
졸,Noun,10,1
졸라,Noun,1,1
졸라,Noun,10,2
졸려서,Verb,1,1
졸리,Noun,2,1
졸리,Noun,10,1
졸리지가,Verb,10,1
졸림,Noun,1,2
졸뻔,Noun,7,1
졸아,Verb,1,1
졸앗던,Verb,5,1
졸았음,Verb,1,2
졸업,Noun,1,1
졸음,Noun,4,1
졸잼,Noun,10,4
좀,Noun,1,4
좀,Noun,6,2
좀,Noun,7,2
좀,Noun,8,2
좀,Noun,9,4
좀,Noun,10,8
좀더,Noun,10,1
종,Noun,1,1
종반,Noun,1,1
종반,Noun,7,1
종탑,Noun,1,1
종합,Noun,10,1
좋게,Adjective,1,2
좋겟네요,Adjective,10,1
좋겟다,Adjective,10,1
좋겠다,Adjective,1,1
좋겠습니다,Adjective,10,1
좋고,Adjective,1,1
좋고,Adjective,9,1
좋고,Adjective,10,7
좋고요,Adjective,10,1
좋길래,Adjective,1,1
좋길래,Adjective,10,1
좋네,Adjective,1,1
좋다,Adjective,10,5
좋다는게,Adjective,1,1
좋다만,Adjective,10,1
좋습니다,Adjective,10,1
좋아서,Adjective,1,1
좋아서,Adjective,10,1
좋아요,Adjective,10,3
좋아지는,Verb,10,1
좋아하는,Adjective,1,3
좋아하는,Adjective,10,1
좋아하는데,Adjective,1,1
좋아하는지,Adjective,8,1
좋아하시는,Adjective,10,1
좋아하지만,Adjective,10,3
좋아할듯,Adjective,1,1
좋아할만,Adjective,1,1
좋아할수밖에,Adjective,10,1
좋아합니다,Adjective,10,1
좋아해서,Adjective,9,1
좋아했는데,Adjective,10,1
좋앗다,Adjective,10,1
좋앗어요,Adjective,10,1
좋았겠지만,Adjective,9,1
좋았고,Adjective,1,1
좋았고,Adjective,10,1
좋았네요,Adjective,10,1
좋았는지,Adjective,10,1
좋았다,Adjective,7,1
좋았다,Adjective,10,2
좋았던,Adjective,2,1
좋았던거,Adjective,10,1
좋았던건,Adjective,1,1
좋았습니다,Adjective,1,1
좋았습니다,Adjective,10,2
좋았어요,Adjective,8,1
좋았어요,Adjective,9,2
좋았어요,Adjective,10,2
좋았을,Adjective,10,1
좋았음,Adjective,8,1
좋았음,Adjective,9,2
좋았음,Adjective,10,2
좋았잖아,Adjective,10,1
좋으면,Adjective,4,1
좋은,Adjective,1,6
좋은,Adjective,9,2
좋은,Adjective,10,2
좋은지,Adjective,1,1
좋은지,Adjective,4,1
좋을,Adjective,1,1
좋을,Adjective,10,1
좋을것,Adjective,10,1
좋음,Adjective,1,1
좋음,Adjective,9,1
좋지,Adjective,1,2
죠,Josa,8,1
죠,Josa,10,2
주,Modifier,1,4
주,Modifier,8,1
주,Noun,1,3
주가,Noun,8,1
주가,Noun,10,1
주고,Verb,1,5
주고,Verb,10,5
주고받는,Verb,1,1
주기도,Noun,1,2
주냐,Verb,1,1
주냐,Verb,10,1
주는,Verb,1,2
주는,Verb,10,3
주는거,Verb,1,1
주는듯,Verb,8,1
주도,Noun,10,1
주려하고,Verb,1,1
주말,Noun,2,1
주먹,Noun,1,1
주무시더라,Verb,1,1
주셨네요,Verb,8,1
주연,Noun,1,1
주연,Noun,10,1
주워와,Verb,1,1
주윤발,Noun,9,1
주의,Noun,3,1
주의자,Noun,1,2
주인공,Noun,1,10
주인공,Noun,5,3
주인공,Noun,8,5
주인공,Noun,9,6
주인공,Noun,10,12
주장,Noun,1,1
주제,Noun,9,1
주제가,Noun,10,1
주제곡,Noun,3,1
죽,Noun,1,1
죽,Noun,9,1
죽,Noun,10,2
죽겟다,Verb,1,1
죽기,Verb,10,1
죽는거,Verb,1,1
죽는줄,Verb,1,4
죽는줄,Verb,2,1
죽어가던,Verb,9,1
죽어나,Verb,1,1
죽어도,Verb,1,1
죽여,Verb,1,1
죽여야,Verb,10,1
죽으면,Verb,1,1
죽이고싶네,Verb,1,1
죽이는,Verb,1,2
죽인당,Verb,9,1
죽일,Verb,10,1
죽일까,Verb,1,1
준,Noun,3,1
준,Noun,9,2
준,Noun,10,2
준거아니다,Verb,10,1
준건,Verb,5,1
준다,Verb,1,3
준다,Verb,8,1
준다,Verb,10,3
준듯,Verb,10,1
준비,Noun,1,2
준애,Noun,10,1
준영,Noun,1,1
준영,Noun,10,1
줄,Noun,1,6
줄,Noun,5,1
줄,Noun,8,1
줄,Noun,9,2
줄,Noun,10,7
줄거리,Noun,1,2
줄꺼,Verb,1,1
줄때,Noun,10,1
줄랫는데,Noun,10,1
줌,Noun,1,1
줍니다,Verb,1,6
줍니다,Verb,10,1
중,Noun,1,12
중,Noun,7,1
중,Noun,8,2
중,Noun,9,3
중,Noun,10,6
중,Suffix,1,10
중,Suffix,5,1
중,Suffix,7,1
중,Suffix,8,3
중,Suffix,9,3
중,Suffix,10,18
중간,Noun,1,15
중간,Noun,4,1
중간,Noun,8,1
중간,Noun,10,6
중반,Noun,1,5
중반,Noun,2,1
중반,Noun,7,2
중반,Noun,8,1
중반,Noun,9,1
중반,Noun,10,3
중요하다라는,Adjective,1,1
중요한건,Adjective,1,1
중학,Noun,1,1
중후,Noun,3,1
줘도,Verb,10,1
줘라,Verb,10,1
줫,Noun,1,1
줬기에,Verb,1,1
줬다,Verb,10,1
줬으니까,Verb,10,1
쥡니다,Verb,1,1
즐거운,Adjective,10,1
즐거웠다,Adjective,7,1
즐거웠던,Adjective,8,1
즐겨,Verb,10,1
즐긴,Verb,10,1
지,Josa,1,7
지,Josa,9,1
지,Josa,10,3
지,Modifier,1,5
지,Modifier,9,1
지,Modifier,10,2
지,Verb,10,1
지경,Noun,1,1
지금,Noun,1,4
지금,Noun,9,2
지금,Noun,10,6
지나감,Verb,9,1
지나야,Verb,1,1
지났는데,Verb,1,1
지네,Noun,1,1
지는,Josa,1,2
지능,Noun,1,1
지도,Noun,9,1
지려,Verb,1,1
지렷다,Verb,10,1
지렸다,Verb,7,1
지렸다,Verb,10,1
지렸다가,Verb,9,1
지렸다가,Verb,10,1
지렿다,Noun,10,1
지렿다고,Noun,10,1
지루,Noun,1,1
지루,Noun,6,1
지루하고,Adjective,1,7
지루하기까지,Adjective,1,1
지루하다가,Adjective,1,1
지루하다고,Adjective,9,1
지루하다는,Adjective,8,1
지루하다못해,Adjective,1,1
지루하지,Adjective,9,2
지루하지,Adjective,10,2
지루한,Adjective,1,7
지루한,Adjective,6,1
지루한,Adjective,7,1
지루한,Adjective,8,1
지루한데,Adjective,1,1
지루할,Adjective,8,1
지루할,Adjective,10,2
지루할수있지만,Adjective,10,1
지루함,Noun,1,7
지루함,Noun,3,1
지루함,Noun,10,1
지루합니다,Adjective,1,5
지루해,Adjective,1,1
지루해서,Adjective,1,1
지루해서,Adjective,7,1
지루했고,Adjective,5,1
지루했네요,Adjective,1,1
지루했다,Adjective,1,1
지루했다,Adjective,6,1
지루했던,Adjective,1,1
지루했어요,Adjective,1,1
지루했어요,Adjective,5,1
지루했음,Adjective,1,1
지를마라,Verb,1,1
지리,Noun,1,1
지리,Noun,10,2
지리고지,Verb,10,1
지리긴,Verb,1,1
지리네요,Verb,8,1
지리는데,Verb,9,1
지리는데,Verb,10,1
지리시면,Verb,5,1
지리하다,Adjective,1,1
지린,Verb,1,1
지린다는,Verb,1,2
지린다는거냐,Verb,1,2
지릴,Verb,1,1
지림,Verb,10,4
지립니다,Verb,10,1
지만,Josa,1,3
지만,Josa,4,1
지만,Josa,9,2
지만,Josa,10,3
지며,Verb,1,1
지모,Noun,7,1
지불,Noun,1,1
지속,Noun,1,1
지수,Noun,10,1
지스토리,Noun,1,1
지옥,Noun,1,1
지장,Noun,5,1
지젤,Noun,10,2
지지,Noun,1,2
지킨다고,Verb,1,1
지킨다는,Verb,9,1
지킬거라,Verb,1,1
지향,Noun,10,1
직접,Noun,1,1
직접,Noun,5,1
직접,Noun,8,1
진땀,Noun,7,1
진부하고,Adjective,1,2
진부하고,Adjective,2,1
진부한,Adjective,1,1
진부한게,Adjective,1,1
진부함,Adjective,1,1
진부함,Adjective,10,1
진실,Noun,1,1
진심,Noun,1,8
진심,Noun,7,1
진심,Noun,10,10
진자,Noun,1,1
진작,Noun,10,3
진정,Noun,6,1
진정한,Adjective,9,1
진정한,Adjective,10,4
진지,Noun,1,1
진지하게,Adjective,1,1
진짜,Noun,1,52
진짜,Noun,2,1
진짜,Noun,5,2
진짜,Noun,8,3
진짜,Noun,9,7
진짜,Noun,10,48
진차볼,Noun,10,1
진창,Noun,1,1
진한,Adjective,10,1
진행,Noun,1,3
질,Noun,1,3
질,Noun,10,1
질러,Verb,10,1
질서,Noun,1,1
질질,Noun,1,4
짊어,Noun,1,1
짐,Noun,1,2
짐,Noun,8,1
짐머,Noun,10,1
짐작,Noun,1,1
집,Noun,1,3
집,Noun,10,2
집가는,Verb,1,1
집니다,Verb,10,1
집사람,Noun,10,2
집안,Noun,9,1
집중,Noun,1,1
집중,Noun,10,1
짓다,Verb,10,1
짚어,Verb,9,1
짜,Verb,1,2
짜디,Verb,1,1
짜리,Verb,1,5
짜리,Verb,10,1
짜리가,Foreign,1,1
짜임새,Noun,10,2
짜입니다다요,Verb,10,1
짜증,Noun,1,1
짜증나,Adjective,1,1
짜증나게,Adjective,10,1
짜증나는,Adjective,1,2
짜증나던데,Adjective,1,1
짜증나요,Adjective,1,1
짝,Noun,1,1
짝,Noun,2,1
짝,Noun,4,1
짠,Verb,1,1
짤,Noun,10,1
짧기에,Adjective,9,1
짧습니다,Adjective,1,1
짱,Modifier,9,2
짱,Modifier,10,1
짱,Noun,1,1
짱,Noun,8,1
짱,Noun,9,1
짱,Noun,10,5
짱,Suffix,9,1
짱,Suffix,10,4
짱,VerbPrefix,10,2
짱짱,Noun,9,1
짱짱걸,Noun,10,1
쩌,Noun,1,1
쩌네,Noun,10,1
쩌럿어,Noun,10,1
쩌리,Noun,1,2
쩐다,Noun,10,2
쩔고,Verb,10,1
쩔어요,Noun,10,1
쩔었고,Verb,10,1
쪼개서,Verb,1,1
쪽,Noun,1,1
쫌,Noun,10,1
쭈욱,Noun,1,1
쭉,Noun,9,1
쯤,Suffix,10,1
쯧,Exclamation,10,1
쯧쯧,Exclamation,10,1
찌,Noun,10,1
찌리,Noun,10,1
찍기,Noun,1,1
찍은거,Verb,1,1
찔끔,Adverb,10,1
찡했음,Adjective,10,1
차각,Noun,10,1
차대,Verb,1,1
차라리,Noun,1,6
차렸네,Verb,1,1
차렸네,Verb,10,1
차렸다,Verb,1,1
차별,Noun,1,2
차이,Noun,1,2
차이,Noun,10,1
차이나네요,Verb,1,1
차이날수가,Verb,1,1
착각,Noun,1,1
착각,Noun,10,1
착하고,Adjective,10,1
찬란,Noun,1,1
찬란한,Adjective,1,1
찬란함과,Adjective,3,1
찬사,Noun,3,1
찬양,Noun,1,1
참,Verb,1,2
참,Verb,10,3
참고,Noun,1,2
참사,Noun,10,1
참상,Noun,10,1
참았음,Verb,1,1
참을,Verb,3,1
창세기,Noun,1,1
창조,Noun,1,1
창피했음,Adjective,1,1
찾노,Verb,1,1
찾아보니,Verb,10,1
찾아볼,Verb,3,1
찾아볼수,Verb,1,1
찾아볼수가,Verb,1,1
찾아야,Verb,1,1
찾아야하는지,Verb,1,1
채널,Noun,1,1
채우기,Verb,1,1
채운,Noun,10,1
채운다,Verb,10,1
채워,Verb,10,1
책임,Noun,9,1
처럼,Josa,1,3
처럼,Josa,9,2
처럼,Josa,10,2
처럼,Noun,1,1
처럼,Noun,8,1
처럼,Noun,10,3
처음,Noun,1,16
처음,Noun,5,1
처음,Noun,6,1
처음,Noun,8,1
처음,Noun,9,3
처음,Noun,10,6
천지,Noun,1,1
천지,Noun,10,1
철학,Noun,10,1
첨,Adverb,9,1
첨,Adverb,10,1
첨부,Noun,10,1
첨으로,Adverb,10,1
첨이얐다,Noun,1,1
첫,Modifier,9,1
첫,Noun,1,2
첫,Noun,10,1
첫사랑,Noun,9,1
첫사랑,Noun,10,1
청년,Noun,1,1
청라,Noun,1,1
청아,Noun,10,1
체고,Noun,1,1
체적,Noun,1,1
체적,Noun,4,1
쳐,Verb,1,6
쳐,Verb,9,1
쳐,Verb,10,1
쳐도,Verb,10,1
쳐주세요,Verb,9,1
쳤네,Verb,10,1
초,Noun,1,4
초,Noun,8,1
초등,Noun,8,1
초등학교,Noun,1,1
초등학생,Noun,1,3
초딩,Noun,1,7
초딩,Noun,6,1
초딩,Noun,10,1
초라했고,Adjective,1,1
초록,Noun,10,1
초반,Noun,1,12
초반,Noun,2,1
초반,Noun,3,1
초반,Noun,9,1
초반,Noun,10,4
초인,Noun,4,1
촌스러워서,Adjective,1,1
촌스럽고,Adjective,1,2
촌스럽다,Adjective,1,1
총,Modifier,1,1
총,Modifier,4,1
총성,Noun,1,1
총알,Noun,1,3
총알,Noun,10,1
촬영,Noun,1,1
최,Noun,1,1
최,Noun,10,1
최강,Noun,1,1
최강,Noun,10,2
최고,Noun,1,2
최고,Noun,8,3
최고,Noun,9,4
최고,Noun,10,30
최고다,Noun,1,1
최고다,Noun,10,5
최근,Noun,1,2
최근,Noun,7,1
최근,Noun,10,3
최대,Noun,10,1
최면,Noun,10,1
최악,Noun,1,20
최종,Noun,1,1
최후,Noun,1,1
최후,Noun,9,1
추석,Noun,1,1
추억,Noun,1,1
추억,Noun,7,1
추억,Noun,10,1
추천,Noun,1,8
추천,Noun,3,1
추천,Noun,10,6
추합니다,Adjective,10,1
추해요,Adjective,10,1
축,Noun,9,1
축제,Noun,10,1
출동,Noun,1,1
출시,Noun,1,1
출신,Noun,1,1
출연,Noun,1,1
춤추는건,Verb,1,1
충,Noun,8,1
충,Noun,10,5
충돌,Noun,1,1
충분한,Adjective,9,1
충분할듯,Adjective,1,1
충분히,Adjective,8,1
충분히,Adjective,9,1
충분히,Adjective,10,4
춰,Verb,9,1
취향,Noun,1,1
취향,Noun,6,1
치고,Josa,10,1
치고는,Josa,1,2
치곤,Verb,1,1
치면,Noun,1,1
치킨,Noun,1,1
치타,Noun,10,1
친구,Noun,1,1
친숙한,Adjective,9,1
친일파,Noun,1,1
친척,Noun,10,1
친해질,Verb,1,1
침,Noun,1,1
칩니다,Verb,10,1
칭찬,Noun,4,1
카리스마,Noun,1,1
카타르,Noun,10,1
카터,Noun,10,1
칼,Noun,1,1
캐리,Noun,1,1
캐리,Noun,9,1
캐리,Noun,10,1
캐리비안,Noun,8,1
캐리비안,Noun,10,1
캐릭,Noun,1,3
캐릭,Noun,8,1
캐릭,Noun,10,1
캐릭터,Noun,1,5
캐릭터,Noun,4,1
캐릭터,Noun,8,2
캐릭터,Noun,9,2
캐릭터,Noun,10,4
캐비,Noun,10,1
캐스팅,Noun,1,3
캐스팅,Noun,6,1
캐스팅,Noun,7,3
캐스팅,Noun,8,2
캐스팅,Noun,9,4
캐스팅,Noun,10,11
캐치,Noun,10,1
캡,Noun,10,1
캡마,Noun,10,1
캡아가,Verb,8,1
캡틴,Noun,8,1
캡틴,Noun,10,1
캡틴마블,Noun,10,1
캡틴아메리카,Noun,1,1
캡틴아메리카,Noun,10,2
캬,Noun,10,1
커버,Noun,10,1
커플,Noun,1,1
컨셉,Noun,1,1
컵,Noun,10,1
컸던,Verb,2,1
케릭,Noun,10,1
케미,Noun,8,1
코,Noun,1,1
코니닐슨,Noun,10,1
코드,Noun,1,1
코미디,Noun,1,3
코믹,Noun,10,1
코믹스,Noun,8,1
코믹스,Noun,9,1
코믹스,Noun,10,1
코알라,Noun,1,1
콧수염,Noun,1,2
쾌,Noun,10,1
쿡,Noun,10,1
쿼드로,Noun,6,1
퀄리티,Noun,1,1
퀄리티,Noun,10,1
퀸동님,Noun,10,1
큐,Noun,4,1
크게,Noun,7,1
크다,Verb,1,1
크러쉬,Noun,8,1
크러쉬,Noun,9,1
크러쉬,Noun,10,8
크로스,Noun,1,1
크리스,Noun,1,1
크리스,Noun,8,2
크리스,Noun,10,8
크면,Verb,1,1
크인거,Verb,1,1
크지,Verb,10,1
큰,Verb,1,1
큰,Verb,10,2
클라,Verb,1,1
클래식,Noun,1,1
클레멘타인,Noun,1,1
킥,Noun,1,1
킬링타임,Noun,1,1
킬링타임,Noun,4,1
킹스,Noun,10,1
타,Noun,1,1
타고,Noun,1,1
타는줄,Verb,10,1
타령,Noun,1,1
타오르는,Verb,10,1
타인,Noun,3,1
타임,Noun,1,2
타임,Noun,6,1
타입,Noun,9,1
타입,Noun,10,1
탁월한,Adjective,1,1
탄,Verb,1,1
탄,Verb,9,1
탄,Verb,10,1
탄생,Noun,8,1
탄생,Noun,9,1
탄생,Noun,10,6
탄탄하고,Adjective,10,1
탄탄하지,Adjective,1,1
탄탄하지도,Adjective,1,1
탄탄함,Adjective,9,1
탄탄합니다,Adjective,10,1
탑인듯,Verb,10,1
태도,Noun,1,1
태어나,Verb,1,1
태어나서,Verb,1,3
태어나서,Verb,10,1
태어난,Verb,10,2
태어난것,Verb,10,1
태어난듯,Verb,10,1
탱커,Noun,10,1
터,Noun,1,2
터,Noun,10,2
터지고,Verb,10,1
터짐,Verb,8,1
터짐,Verb,10,1
털리고,Verb,1,1
털림,Verb,1,1
테,Noun,4,1
테러,Noun,10,3
테마,Noun,10,4
테마음악,Noun,10,1
테이블,Noun,9,1
토,Noun,1,2
토대,Noun,1,1
토마토,Noun,10,1
통,Noun,1,1
통쾌하다니,Adjective,10,1
통틀어,Noun,10,2
통함,Noun,9,1
퇴장,Noun,1,1
투성이,Noun,1,1
투신,Noun,1,2
투신,Noun,9,2
튕겨내,Noun,10,1
트,Noun,10,2
트랜스포머,Noun,10,1
트레버,Noun,10,1
트렌스포머,Noun,8,1
트릴로지,Noun,10,1
특공대,Noun,10,1
특별하지,Adjective,8,1
특별한,Adjective,10,1
특별했던,Adjective,8,1
특선,Noun,1,1
특유,Noun,1,1
특유,Noun,9,1
특유,Noun,10,1
특이한,Adjective,6,1
특징,Noun,4,1
특출나지도,Adjective,4,1
특히,Adverb,1,2
특히,Adverb,9,1
특히,Adverb,10,2
튼,Verb,1,1
틀,Noun,1,1
틀어,Verb,1,1
틈,Noun,8,1
틈,Noun,10,2
티,Noun,1,1
티,Noun,10,1
티겟값,Noun,10,1
티나,Noun,6,1
티비,Noun,1,2
티비,Noun,10,1
틱,Suffix,1,1
파,Noun,1,3
파괴,Noun,8,1
파야,Verb,1,1
파워,Noun,1,2
파워,Noun,3,1
파워,Noun,10,1
파워레인저,Noun,1,4
파워워킹,Noun,1,1
파인,Verb,8,1
파인,Verb,10,3
파인도,Verb,10,1
파인은,Verb,10,2
파인의,Verb,8,1
파인의,Verb,10,1
파인이랑,Verb,1,1
팔,Modifier,1,1
팔,Noun,10,1
팔레스타인,Noun,1,2
팔이,Noun,1,1
팔찌,Noun,1,2
팔찌,Noun,10,1
팝콘,Noun,1,1
팝콘,Noun,10,1
패,Noun,1,1
패감,Noun,1,1
팩트,Noun,9,1
팬,Noun,1,2
팬,Noun,7,1
팬,Noun,9,1
팬,Noun,10,1
팬임,Noun,10,1
퍼,PreEomi,1,1
퍼부어,Noun,1,1
퍼스트,Noun,1,1
퍼스트,Noun,9,1
퍼스트,Noun,10,2
퍼스트어벤져,Noun,9,1
퍼시픽,Noun,1,1
퍼펙트,Noun,10,1
페미,Noun,10,1
페미니스트,Noun,10,1
페미니즘,Noun,6,1
페미니즘,Noun,10,3
페이스,Noun,10,1
펴,Verb,1,1
편,Noun,1,1
편,Noun,9,1
편,Noun,10,1
편도,Noun,10,1
편이,Noun,6,1
편이,Noun,9,1
편집,Noun,1,2
펼치는,Verb,10,1
평,Noun,1,3
평,Noun,10,2
평가,Noun,1,2
평가,Noun,5,1
평균,Noun,1,1
평론가,Noun,1,3
평론가,Noun,10,1
평범하지만,Adjective,9,1
평생,Noun,1,1
평소,Noun,1,1
평소,Noun,10,2
평이,Noun,1,5
평이,Noun,2,1
평이,Noun,4,1
평이,Noun,10,1
평작,Noun,5,1
평점,Noun,1,69
평점,Noun,2,1
평점,Noun,3,2
평점,Noun,8,1
평점,Noun,10,23
평타,Noun,10,1
평화,Noun,1,2
평화,Noun,9,1
포,Noun,10,1
포기,Noun,7,1
포인트,Noun,10,2
포즈,Noun,1,1
포켓몬스터,Noun,1,1
폭격,Noun,1,2
폭격,Noun,10,1
폭망,Noun,1,1
폭발,Noun,9,1
폭발,Noun,10,2
표,Noun,10,1
표정,Noun,1,1
표현,Modifier,9,1
표현,Modifier,10,1
표현,Noun,8,1
표현,Noun,9,1
표현,Noun,10,4
푹,Noun,1,2
풀,Noun,10,3
풀린다,Verb,10,1
풀어,Verb,6,1
풀어,Verb,10,1
풀어내지,Verb,1,1
풀어진것,Verb,10,1
풀었나,Verb,1,1
풀었나,Verb,10,1
풀었다고,Verb,1,1
풍,Adverb,1,2
풍경,Noun,1,1
프로,Noun,1,1
플롯,Noun,1,3
피,Noun,1,1
피곤하게,Adjective,10,1
피곤하고,Adjective,1,1
피난,Noun,1,1
피로했었는데,Adjective,10,1
피플,Noun,9,1
필요,Noun,1,1
필요,Noun,10,1
필요없는,Adjective,1,1
필요없다,Adjective,10,1
필요없어요,Adjective,10,1
필요없음,Adjective,1,1
필요한,Adjective,10,2
하,Exclamation,1,7
하,Exclamation,10,3
하,Suffix,1,6
하,Suffix,10,4
하게,Verb,9,1
하게,Verb,10,2
하겠지만,Verb,9,1
하고,Josa,1,16
하고,Josa,4,2
하고,Josa,5,1
하고,Josa,7,1
하고,Josa,8,1
하고,Josa,10,10
하고,Verb,1,5
하고,Verb,10,3
하고도,Josa,10,1
하고아,Verb,10,1
하고자,Verb,9,1
하구나,Verb,1,1
하기,Verb,1,2
하기,Verb,10,3
하기가,Verb,3,1
하기도,Verb,10,1
하기에,Verb,1,1
하기엔,Verb,10,1
하긴,Verb,1,1
하긴,Verb,9,1
하길,Verb,1,2
하나,Noun,1,15
하나,Noun,4,2
하나,Noun,7,1
하나,Noun,9,1
하나,Noun,10,7
하나같이,Adverb,1,2
하냐,Verb,2,1
하네,Verb,10,1
하네요,Verb,6,1
하네요,Verb,10,1
하는,Verb,1,14
하는,Verb,4,1
하는,Verb,5,1
하는,Verb,9,2
하는,Verb,10,6
하는거,Verb,1,1
하는거,Verb,10,1
하는거아냐,Verb,1,1
하는건,Verb,1,1
하는것,Verb,10,1
하는게,Verb,1,2
하는게,Verb,8,1
하는군,Verb,10,1
하는대로,Verb,10,1
하는데,Verb,1,3
하는데,Verb,5,1
하는데,Verb,8,1
하는지,Verb,1,3
하늘,Noun,10,1
하다,Verb,1,2
하다,Verb,3,1
하다,Verb,8,1
하다,Verb,10,1
하다가,Verb,10,1
하다는,Verb,9,1
하더니,Verb,10,1
하던데,Verb,1,1
하던지,Verb,1,1
하도,Verb,10,1
하드,Noun,1,1
하드캐리,Noun,8,1
하려고,Verb,10,1
하며,Verb,10,1
하면,Verb,1,1
하면,Verb,5,1
하면,Verb,9,1
하면,Verb,10,3
하면서,Verb,1,2
하면서,Verb,9,1
하면서,Verb,10,1
하셨네,Verb,8,1
하셨으면,Verb,1,1
하시는,Verb,1,2
하옵소서,Verb,1,1
하자,Verb,10,2
하자면,Verb,4,1
하자면,Verb,10,1
하지,Verb,1,1
하지마,Verb,5,1
하지만,Conjunction,1,1
하지만,Conjunction,7,1
하지만,Conjunction,8,1
하지만,Conjunction,9,1
하지만,Conjunction,10,3
하지말고,Verb,10,1
하차,Noun,10,1
학년,Noun,1,1
한,Determiner,1,10
한,Determiner,4,1
한,Determiner,5,2
한,Determiner,6,1
한,Determiner,7,1
한,Determiner,8,1
한,Determiner,9,2
한,Determiner,10,9
한,Josa,1,10
한,Josa,2,1
한,Josa,3,1
한,Josa,8,1
한,Josa,9,5
한,Josa,10,12
한,Modifier,1,1
한,Modifier,8,1
한,Verb,1,7
한,Verb,4,1
한,Verb,7,1
한,Verb,10,2
한가지,Noun,1,1
한개,Modifier,1,1
한국,Noun,1,1
한국영,Noun,10,1
한글,Noun,10,1
한다,Verb,1,1
한다,Verb,3,1
한다,Verb,5,1
한다,Verb,10,2
한다고,Verb,8,1
한다고,Verb,10,1
한다는,Modifier,1,1
한다는,Modifier,10,1
한다면,Verb,5,1
한데,Eomi,10,1
한듯,Verb,10,1
한마디,Noun,1,1
한마디,Noun,10,3
한번,Noun,1,1
한번,Noun,8,2
한번,Noun,9,1
한번,Noun,10,3
한수,Noun,9,1
한수,Noun,10,1
한수였네,Verb,10,1
한수인,Noun,9,1
한순간,Noun,10,1
한숨,Noun,1,2
한스,Noun,10,1
한시,Noun,10,1
한심하다,Adjective,10,1
한심해지는,Adjective,1,1
한없이,Adverb,1,1
한인식,Noun,10,1
한지,Noun,1,2
한테,Josa,1,6
한테,Josa,4,1
한테,Josa,10,3
할,Verb,1,9
할,Verb,6,1
할,Verb,7,1
할,Verb,10,8
할거,Verb,10,1
할래,Verb,10,1
할리퀀,Noun,9,1
할리퀸,Noun,8,1
할리퀸,Noun,10,2
할만,Verb,1,1
할만큼,Verb,10,1
